property_id,deal_type,exit_strategy_hint,property_type,address,city,state,zip,county,beds,baths,sqft,year_built,condition,occupancy,purchase_price,arv,est_repairs,entry_fee,interest_rate,term_months,estimated_monthly_payment,mao_70_rule,days_on_market,latitude,longitude,source
9424,Wrap,Fix & Flip,Condo,6434 Garden St,Jarrell,TX,18893,Williamson,3,1.0,2517,1975,Light Rehab,Tenant-Occupied,349085.0,390333.0,43767.0,22023.0,4.93,360,2357.59,229466.0,3,42.238454,-84.989341,synthetic
9425,Hybrid,LTR,Single Family,7571 Maple Cir,Fairview,NV,42511,County,4,3.5,2701,2000,Heavy Rehab,Owner-Occupied,269125.0,458279.0,127904.0,14080.0,6.04,240,2054.29,192891.0,1,29.130202,-108.190327,synthetic
9426,Cash,Wholesale,Single Family,8804 Union Ln,Fairview,WA,21706,County,3,1.5,2134,1963,Heavy Rehab,Tenant-Occupied,487352.0,696271.0,108690.0,487352.0,0.0,0,0.0,378700.0,9,48.387575,-95.3656,synthetic
9427,Hybrid,Fix & Flip,Manufactured,3529 Atlanta Way,Fairview,NV,70780,County,4,1.0,1926,2025,Turnkey,Vacant,289557.0,333129.0,16809.0,11339.0,7.25,360,2142.38,216381.0,16,42.279647,-92.954387,synthetic
9428,Cash,STR,Single Family,7843 Oak Ln,Springfield,MI,72218,County,4,1.5,2454,2007,Light Rehab,Vacant,545453.0,649545.0,121704.0,545453.0,0.0,0,0.0,332977.0,8,34.437278,-116.984987,synthetic
9429,Lease Purchase,MTR,Single Family,2627 Sunset Cir,Franklin,OR,90073,County,4,2.0,1772,1979,Light Rehab,Tenant-Occupied,345824.0,418383.0,77902.0,16047.0,3.88,240,2588.52,214965.0,53,48.31171,-80.76249,synthetic
9430,Lease Purchase,Wholesale,Single Family,922 Pine Ln,Springfield,MO,41329,County,4,1.5,2393,1958,Turnkey,Vacant,657542.0,734666.0,109451.0,14230.0,3.62,360,3664.56,404815.0,73,45.329194,-121.928335,synthetic
9431,Subto,Wholesale,Manufactured,5630 Sunset Blvd,Springfield,OK,17007,County,3,1.0,2222,2013,Medium Rehab,Owner-Occupied,269353.0,389058.0,46268.0,8002.0,7.19,360,2162.31,226073.0,7,37.192649,-105.306493,synthetic
9432,Seller Finance,Fix & Flip,Land,8344 Park Dr,Franklin,MO,84655,County,4,2.0,2220,1986,Light Rehab,Tenant-Occupied,303659.0,503446.0,48612.0,9455.0,5.54,300,2086.35,303800.0,17,31.503551,-99.574505,synthetic
9433,Cash,Fix & Flip,Townhouse,3414 Sikes Rd,Riverton,WA,54180,County,3,1.5,2390,1961,Light Rehab,Vacant,354429.0,573931.0,177107.0,354429.0,0.0,0,0.0,224645.0,2,29.530281,-98.042373,synthetic
9434,Wrap,Wholesale,Single Family,8024 Park Blvd,Houston,TX,98767,Harris,3,3.0,2272,2000,Heavy Rehab,Tenant-Occupied,300026.0,510040.0,80406.0,9821.0,6.55,300,2446.24,276622.0,20,36.79512,-114.575941,synthetic
9435,Seller Finance,Wholesale,Manufactured,2073 River Dr,Madison,UT,60622,County,4,3.0,3101,1959,Heavy Rehab,Tenant-Occupied,402014.0,478101.0,8431.0,22058.0,7.16,240,3440.46,326240.0,0,48.70442,-115.583881,synthetic
9436,Cash,Fix & Flip,Townhouse,6143 Oak Dr,Jonesboro,GA,65544,Clayton,6,3.0,3279,1959,Light Rehab,Vacant,797433.0,1115370.0,117450.0,797433.0,0.0,0,0.0,663309.0,30,42.28823,-121.243743,synthetic
9437,DSCR Carryback,MTR,Townhouse,6242 Sikes Dr,Memphis,TN,65503,Shelby,3,3.5,2444,2019,Heavy Rehab,Owner-Occupied,300298.0,396731.0,81557.0,17092.0,7.87,300,2656.93,196155.0,4,43.684347,-100.052674,synthetic
9438,Seller Finance,LTR,Single Family,7660 Mason Ct,Riverton,LA,21180,County,4,2.0,2176,1966,Heavy Rehab,Owner-Occupied,451061.0,659529.0,101659.0,12830.0,4.52,300,3067.41,360011.0,32,29.774407,-102.071412,synthetic
9439,Wrap,LTR,Condo,2958 Maple St,Springfield,OK,35565,County,3,2.5,1982,1984,Light Rehab,Vacant,415510.0,482820.0,57586.0,17745.0,5.85,300,3104.47,280388.0,13,27.459269,-101.760381,synthetic
9440,Seller Finance,MTR,Single Family,946 Atlanta Ct,Austin,TX,20715,Travis,3,2.0,2139,1967,Light Rehab,Vacant,393581.0,598958.0,0.0,14277.0,7.03,300,3366.36,419271.0,21,36.511198,-87.243259,synthetic
9441,Seller Finance,Wholesale,Condo,7931 Oak Ct,Riverton,MI,76312,County,4,1.5,2247,1962,Light Rehab,Owner-Occupied,498091.0,783630.0,142149.0,12550.0,7.44,360,4096.69,406392.0,10,34.660407,-120.506271,synthetic
9442,Lease Purchase,LTR,Single Family,8062 Garden Rd,Springfield,OH,95329,County,4,2.5,2298,2021,Heavy Rehab,Tenant-Occupied,369314.0,656100.0,70731.0,14567.0,4.88,180,3193.6,388538.0,15,29.448459,-115.574931,synthetic
9443,Seller Finance,STR,Manufactured,4564 Sunset Cir,Fairview,PA,57474,County,3,1.0,2795,1961,Heavy Rehab,Vacant,345303.0,547393.0,54764.0,17637.0,5.38,360,2332.7,328411.0,25,45.080852,-120.937664,synthetic
9444,Subto,Wholesale,Single Family,8510 Sunset Ave,Springfield,UT,53747,County,2,2.0,1472,1995,Turnkey,Tenant-Occupied,415058.0,475798.0,41172.0,8740.0,5.99,360,3164.36,291887.0,17,34.542016,-79.374362,synthetic
9445,Seller Finance,STR,Multi-Family,4845 Pine St,Fairview,MD,73456,County,4,1.0,2380,2008,Heavy Rehab,Vacant,332494.0,590974.0,110607.0,14812.0,6.1,360,2276.15,303075.0,46,44.069514,-100.115996,synthetic
9446,Hybrid,STR,Multi-Family,2488 Lake St,Riverton,NV,17013,County,3,1.5,2322,2006,Light Rehab,Tenant-Occupied,401731.0,449002.0,70243.0,12386.0,5.87,360,2782.57,244058.0,13,39.286218,-120.211595,synthetic
9447,Wrap,Wholesale,Single Family,4497 Pine Cir,Franklin,OH,68971,County,6,1.0,3302,1984,Medium Rehab,Vacant,317078.0,370592.0,74783.0,13756.0,5.25,300,2102.56,184631.0,0,37.268409,-114.955894,synthetic
9448,Subto,Wholesale,Multi-Family,9312 River Ln,Lakeland,FL,45522,Polk,3,2.0,2452,1985,Medium Rehab,Vacant,271029.0,374732.0,70711.0,18078.0,5.62,300,1954.3,191601.0,1,27.821024,-115.272994,synthetic
9449,Cash,LTR,Condo,7006 Cedar Dr,Franklin,WA,39168,County,5,2.5,3130,1979,Light Rehab,Tenant-Occupied,442329.0,635542.0,110174.0,442329.0,0.0,0,0.0,334705.0,4,45.844543,-76.970135,synthetic
9450,Lease Purchase,Fix & Flip,Townhouse,9552 Cedar Ln,Greenville,SC,44596,Greenville,3,2.0,2594,1991,Turnkey,Tenant-Occupied,515151.0,683995.0,139155.0,15334.0,4.28,180,4258.02,339641.0,3,34.596042,-96.495947,synthetic
9451,Cash,Wholesale,Single Family,2072 Hill St,Greenville,PA,43797,County,4,2.5,2787,1942,Light Rehab,Tenant-Occupied,692000.0,984426.0,176412.0,692000.0,0.0,0,0.0,512686.0,4,37.257375,-83.876021,synthetic
9452,Subto,N/A,Single Family,9195 Lake Blvd,Fairview,IN,75447,County,3,2.0,2511,1983,Turnkey,Owner-Occupied,592422.0,678837.0,90497.0,10460.0,5.85,360,4422.11,384689.0,13,31.301201,-88.763276,synthetic
9453,Seller Finance,Wholesale,Condo,4679 Magnolia Ct,Riverton,MS,84947,County,2,1.5,1440,2009,Medium Rehab,Owner-Occupied,184480.0,242034.0,0.0,9716.0,6.62,360,1431.29,169423.0,18,35.87987,-72.459302,synthetic
9454,Hybrid,STR,Townhouse,2958 Oak Ave,Augusta,GA,15561,Richmond,3,2.0,1850,1960,Heavy Rehab,Vacant,169000.0,248431.0,60222.0,31375.0,6.2,180,1478.01,113679.0,11,45.23774,-111.17017,synthetic
9455,Cash,Wholesale,Single Family,7751 Hill Ln,Nashville,TN,77355,Davidson,3,1.5,2123,1939,Heavy Rehab,Vacant,306615.0,384753.0,35729.0,306615.0,0.0,0,0.0,233598.0,35,47.468064,-116.318236,synthetic
9456,Land Deal,Wholesale,Multi-Family,9010 Mason Cir,Springfield,VA,10261,County,3,2.0,2592,1958,Turnkey,Tenant-Occupied,416899.0,654267.0,74601.0,36267.0,5.89,180,3546.11,383386.0,0,43.31721,-115.813811,synthetic
9457,Cash,STR,Manufactured,8873 Lake Ct,Greenville,WA,89541,County,4,3.0,2470,1939,Medium Rehab,Vacant,606160.0,943181.0,213705.0,606160.0,0.0,0,0.0,446521.0,2,31.269304,-92.332061,synthetic
9458,Hybrid,N/A,Multi-Family,342 Mason Cir,Four Oaks,NC,72094,Johnston,4,1.0,2393,1984,Light Rehab,Vacant,325070.0,497655.0,47798.0,10400.0,5.09,240,2467.16,300561.0,5,39.023173,-101.752055,synthetic
9459,Land Deal,Wholesale,Single Family,9911 Union Rd,Fairview,MO,15901,County,2,3.0,1715,1988,Light Rehab,Vacant,275017.0,376013.0,49532.0,14989.0,4.72,360,1761.82,213677.0,8,48.363441,-71.309627,synthetic
9460,Subto,LTR,Manufactured,5210 Atlanta Cir,Franklin,VA,25501,County,5,3.5,2560,2005,Light Rehab,Tenant-Occupied,509665.0,814949.0,140800.0,18251.0,5.05,300,3298.05,429664.0,0,43.482053,-74.455739,synthetic
9461,DSCR Carryback,LTR,Single Family,2291 Sikes Ln,Durham,NC,76403,Durham,4,2.5,3323,2005,Turnkey,Vacant,663517.0,961289.0,100394.0,10038.0,6.2,180,6379.39,572509.0,12,25.275183,-106.720343,synthetic
9462,Seller Finance,STR,Single Family,6282 Atlanta Ave,Riverton,MS,26421,County,3,3.0,2116,2000,Turnkey,Owner-Occupied,417369.0,659518.0,125315.0,11629.0,6.75,360,3353.22,336347.0,1,30.480436,-84.945675,synthetic
9463,Subto,Wholesale,Single Family,6475 Maple Ave,Houston,TX,78991,Harris,4,1.0,2704,1937,Heavy Rehab,Tenant-Occupied,656458.0,886313.0,47274.0,19084.0,4.78,300,4448.82,573145.0,5,45.375189,-67.91122,synthetic
9464,Seller Finance,LTR,Single Family,7608 Lake Way,Greenville,CO,39927,County,5,2.5,2440,1954,Medium Rehab,Tenant-Occupied,451358.0,539741.0,121871.0,12250.0,5.76,360,3177.98,255948.0,19,43.109247,-80.771554,synthetic
9465,Subto,LTR,Single Family,423 Sunset Ave,Fairview,UT,31068,County,4,3.0,1922,1981,Heavy Rehab,Tenant-Occupied,205793.0,294357.0,40278.0,16091.0,5.12,360,1306.49,165772.0,6,42.541988,-77.789704,synthetic
9466,Subto,N/A,Single Family,114 Oak Blvd,Madison,OH,93897,County,3,2.5,1779,2025,Medium Rehab,Tenant-Occupied,268313.0,441419.0,50645.0,20467.0,5.17,300,1701.75,258349.0,2,35.694247,-94.454373,synthetic
9467,Cash,Fix & Flip,Multi-Family,5193 Lake Dr,San Diego,CA,27539,San Diego,4,3.0,2699,1988,Heavy Rehab,Tenant-Occupied,440423.0,742393.0,69405.0,440423.0,0.0,0,0.0,450270.0,17,46.229098,-85.733349,synthetic
9468,Seller Finance,LTR,Townhouse,3571 Maple Ave,Franklin,UT,57005,County,4,1.0,1823,2003,Medium Rehab,Tenant-Occupied,204554.0,264373.0,41534.0,18484.0,7.71,300,1612.88,143527.0,1,29.620234,-91.078958,synthetic
9469,Seller Finance,STR,Single Family,9720 Magnolia Blvd,Orlando,FL,97264,Orange,5,3.0,2814,1966,Medium Rehab,Vacant,244311.0,425918.0,46993.0,14586.0,7.76,300,2131.49,251150.0,4,48.70127,-96.507699,synthetic
9470,Seller Finance,Fix & Flip,Single Family,2315 Sikes Blvd,Greenville,UT,82698,County,4,4.0,2118,1978,Turnkey,Tenant-Occupied,154967.0,266461.0,35107.0,17643.0,5.63,300,986.86,151416.0,1,35.868243,-109.282443,synthetic
9471,Lease Purchase,Wholesale,Single Family,207 Maple Blvd,Fairview,OK,36974,County,5,1.0,2576,1991,Heavy Rehab,Owner-Occupied,252076.0,387882.0,108644.0,16516.0,7.41,180,2621.9,162873.0,10,27.559929,-80.823958,synthetic
9472,Seller Finance,Wholesale,Single Family,4761 Magnum Ln,Madison,CO,19228,County,4,1.0,2338,1984,Medium Rehab,Vacant,605412.0,876615.0,219292.0,8452.0,6.94,360,4914.37,394339.0,9,39.582315,-79.737323,synthetic
9473,Seller Finance,Fix & Flip,Single Family,2912 Maple Rd,Franklin,MD,74056,County,3,1.0,2293,2001,Medium Rehab,Owner-Occupied,409798.0,567328.0,76449.0,26270.0,7.79,240,3734.46,320681.0,25,45.972874,-89.69873,synthetic
9474,Subto,LTR,Land,9966 Lake Blvd,El Paso,TX,10300,El Paso,5,2.5,2442,2002,Medium Rehab,Tenant-Occupied,337313.0,469267.0,73183.0,29342.0,5.35,360,2238.08,255304.0,22,31.703856,-82.696762,synthetic
9475,Cash,N/A,Manufactured,6648 Magnolia Cir,Savannah,GA,96321,Chatham,6,2.5,3815,2009,Medium Rehab,Vacant,778425.0,954527.0,269680.0,778425.0,0.0,0,0.0,398489.0,14,35.894945,-115.75685,synthetic
9476,Cash,Fix & Flip,Single Family,9076 Magnolia Dr,Madison,UT,56106,County,3,2.0,1319,1982,Light Rehab,Owner-Occupied,265318.0,363146.0,70898.0,265318.0,0.0,0,0.0,183304.0,53,34.935138,-83.451979,synthetic
9477,DSCR Carryback,LTR,Single Family,6285 Garden Way,Loganville,GA,86809,Walton,3,3.0,3016,1965,Medium Rehab,Vacant,747412.0,1017032.0,133707.0,20313.0,4.24,300,4788.75,578215.0,4,31.911426,-113.483863,synthetic
9478,Cash,LTR,Townhouse,1211 Union Ct,Greenville,SC,31288,Greenville,5,1.0,2191,1994,Turnkey,Vacant,244777.0,274690.0,44347.0,244777.0,0.0,0,0.0,147936.0,14,46.976108,-95.035851,synthetic
9479,Land Deal,STR,Single Family,1221 Magnum Blvd,Riverton,IL,60988,County,3,2.0,1632,2014,Light Rehab,Vacant,187359.0,305874.0,34016.0,17371.0,5.98,300,1293.67,180096.0,77,33.637726,-70.981108,synthetic
9480,DSCR Carryback,STR,Manufactured,1308 Sunset Blvd,Greenville,SC,44862,Greenville,3,3.0,1430,1946,Light Rehab,Tenant-Occupied,275836.0,421471.0,74175.0,12362.0,6.32,180,2621.78,220854.0,47,38.758754,-77.111189,synthetic
9481,Cash,N/A,Townhouse,4226 Pine Ln,Riverton,LA,74411,County,5,3.0,2730,1989,Turnkey,Vacant,246421.0,405741.0,14480.0,246421.0,0.0,0,0.0,269539.0,0,29.773763,-108.842132,synthetic
9482,Land Deal,LTR,Townhouse,3279 Maple Rd,Augusta,GA,90925,Richmond,3,2.5,1911,1970,Medium Rehab,Tenant-Occupied,344364.0,584767.0,122972.0,15020.0,5.94,240,2936.28,286365.0,2,40.507496,-71.302835,synthetic
9483,Rent To Own,Wholesale,Single Family,4879 Mason Ave,Miami,FL,54305,Miami-Dade,4,3.0,2177,1934,Medium Rehab,Vacant,534419.0,749002.0,179512.0,8469.0,4.52,300,3791.26,344789.0,10,47.338408,-84.632077,synthetic
9484,Seller Finance,MTR,Multi-Family,1156 Union Blvd,Springfield,WA,40825,County,2,2.0,2286,2022,Medium Rehab,Owner-Occupied,285254.0,429004.0,82984.0,21538.0,3.42,180,2175.44,217318.0,91,35.170951,-104.947975,synthetic
9485,Seller Finance,LTR,Single Family,8330 Sikes Ln,Los Angeles,CA,63833,Los Angeles,2,2.0,2329,1975,Light Rehab,Tenant-Occupied,350840.0,553360.0,133469.0,7882.0,5.91,180,3483.14,253883.0,1,46.027062,-86.157499,synthetic
9486,DSCR Carryback,LTR,Townhouse,3849 Cedar Dr,Fairview,IL,12895,County,4,1.5,2154,1993,Heavy Rehab,Tenant-Occupied,633727.0,714386.0,72608.0,15271.0,7.31,300,5192.77,427462.0,5,43.10013,-93.979228,synthetic
9487,Rent To Own,STR,Single Family,6981 Sunset Rd,Knoxville,TN,51911,Knox,3,2.0,1987,1966,Heavy Rehab,Vacant,361543.0,485794.0,45186.0,25542.0,5.34,360,2423.26,294870.0,0,36.337703,-69.88019,synthetic
9488,Subto,Wholesale,Single Family,6895 Maple St,Greenville,AL,16498,County,3,2.0,2100,2002,Heavy Rehab,Vacant,507595.0,615035.0,0.0,8539.0,3.21,300,2964.69,430524.0,16,34.712862,-115.409047,synthetic
9489,Subto,LTR,Single Family,1225 Union St,Riverton,OH,83293,County,5,3.0,2553,2006,Heavy Rehab,Owner-Occupied,469807.0,663922.0,447.0,12250.0,6.26,240,4169.17,464298.0,4,35.770064,-75.119252,synthetic
9490,Rent To Own,LTR,Multi-Family,2550 Cedar Ct,Durham,NC,43705,Durham,4,2.0,2776,1991,Medium Rehab,Tenant-Occupied,338553.0,562859.0,18066.0,26493.0,7.62,240,3117.26,375935.0,1,48.527164,-101.314388,synthetic
9491,Seller Finance,LTR,Single Family,4018 Carr Ln,Greenville,IN,38897,County,4,3.0,2314,1993,Medium Rehab,Owner-Occupied,266794.0,378392.0,1563.0,14371.0,4.35,180,2221.56,263311.0,22,30.70707,-92.861218,synthetic
9492,Cash,Wholesale,Single Family,4432 Magnum Blvd,Augusta,GA,25511,Richmond,6,3.5,3537,1991,Medium Rehab,Vacant,392157.0,681518.0,16478.0,392157.0,0.0,0,0.0,460584.0,22,36.495982,-84.642236,synthetic
9493,Land Deal,Wholesale,Single Family,1420 Atlanta Way,Madison,OK,13776,County,5,3.0,2991,1988,Light Rehab,Owner-Occupied,346321.0,413730.0,59624.0,28880.0,6.96,240,2870.46,229988.0,17,40.287549,-115.149847,synthetic
9494,Rent To Own,Wholesale,Single Family,8952 Cedar Dr,Greenville,UT,78234,County,2,3.0,2131,1975,Light Rehab,Vacant,210783.0,317595.0,26628.0,16105.0,6.06,240,1628.02,195688.0,4,44.23528,-116.054832,synthetic
9495,Subto,Wholesale,Multi-Family,2616 Sikes St,Riverside,CA,64469,Riverside,3,3.5,2522,1962,Light Rehab,Vacant,548629.0,700724.0,54701.0,27567.0,5.64,180,4834.78,435806.0,45,30.319967,-115.50192,synthetic
9496,Cash,Fix & Flip,Condo,5153 River Way,Greenville,SC,45560,Greenville,2,3.0,1459,1991,Light Rehab,Vacant,133521.0,149834.0,33941.0,133521.0,0.0,0,0.0,70943.0,41,45.226363,-122.585492,synthetic
9497,DSCR Carryback,Wholesale,Single Family,4530 Sunset Way,Fairview,MI,95509,County,5,2.0,2362,1930,Heavy Rehab,Vacant,278896.0,464933.0,88855.0,15329.0,7.13,180,2736.45,236598.0,8,47.224655,-112.681393,synthetic
9498,Hybrid,LTR,Single Family,2783 Maple St,Savannah,GA,82024,Chatham,3,2.5,2724,1982,Light Rehab,Tenant-Occupied,377225.0,441278.0,28417.0,10488.0,5.0,300,2560.01,280478.0,22,29.346099,-89.959924,synthetic
9499,DSCR Carryback,LTR,Single Family,6308 Garden Ln,Riverton,WA,14456,County,3,2.0,1987,2000,Medium Rehab,Owner-Occupied,583305.0,774344.0,81944.0,23023.0,5.36,240,4519.67,460096.0,2,43.296149,-109.235619,synthetic
9500,Subto,Fix & Flip,Single Family,886 Mason Cir,Springfield,IN,18036,County,4,3.0,2266,1970,Medium Rehab,Tenant-Occupied,558465.0,717271.0,130984.0,9322.0,6.78,300,4342.28,371105.0,1,45.659091,-103.615929,synthetic
9501,Subto,Fix & Flip,Manufactured,4165 Park Ave,Nashville,TN,55830,Davidson,4,3.0,2630,1996,Turnkey,Owner-Occupied,449038.0,668536.0,136262.0,9036.0,5.48,240,3495.13,331713.0,11,33.270839,-71.624909,synthetic
9502,Wrap,MTR,Single Family,836 Park Rd,Madison,PA,37051,County,2,1.0,1454,1952,Medium Rehab,Vacant,235081.0,308735.0,46545.0,26005.0,5.23,180,1972.37,169570.0,22,40.564514,-76.733454,synthetic
9503,Wrap,LTR,Single Family,7208 Union Ct,Franklin,MI,98172,County,4,3.0,2796,2009,Light Rehab,Owner-Occupied,292562.0,347215.0,34605.0,14641.0,4.46,180,2493.24,208446.0,23,46.471144,-108.408313,synthetic
9504,Land Deal,Wholesale,Townhouse,8804 Union Cir,Atlanta,GA,11393,Fulton,4,2.5,2146,1949,Medium Rehab,Vacant,538136.0,766846.0,122699.0,16455.0,5.72,240,4363.71,414093.0,22,34.120531,-103.712171,synthetic
9505,Seller Finance,Fix & Flip,Multi-Family,2655 Garden Dr,Franklin,OH,53037,County,3,2.5,2062,1961,Heavy Rehab,Tenant-Occupied,329327.0,549671.0,91791.0,33622.0,7.34,180,3296.03,292979.0,2,32.203612,-78.18923,synthetic
9506,Hybrid,Fix & Flip,Single Family,9083 Carr St,Phoenix,AZ,71849,Maricopa,3,3.5,2070,1963,Light Rehab,Vacant,538836.0,645172.0,85886.0,12462.0,4.54,240,3867.49,365735.0,20,44.790956,-119.375148,synthetic
9507,Seller Finance,Wholesale,Townhouse,9955 Park St,Greenville,IL,87774,County,3,2.0,1766,1957,Light Rehab,Vacant,396792.0,466341.0,78186.0,30483.0,6.31,240,3403.38,248252.0,5,41.918579,-69.826264,synthetic
9508,Subto,Co-Living,Single Family,4003 Maple Rd,Fairview,MD,36052,County,4,2.0,1940,1967,Heavy Rehab,Owner-Occupied,337768.0,430422.0,51517.0,9825.0,6.65,300,2606.64,249778.0,6,37.337212,-97.898503,synthetic
9509,Subto,STR,Manufactured,8459 Carr St,Riverton,LA,67391,County,3,1.0,2036,2010,Light Rehab,Tenant-Occupied,237863.0,349921.0,32767.0,10189.0,6.29,360,1799.47,212178.0,0,45.575782,-106.205152,synthetic
9510,Hybrid,Fix & Flip,Townhouse,3617 Park Blvd,Springfield,LA,67774,County,2,3.0,2621,1981,Turnkey,Vacant,352965.0,513807.0,119738.0,17204.0,7.01,240,2964.05,239927.0,55,43.755368,-109.300655,synthetic
9511,Lease Purchase,Co-Living,Townhouse,4652 Maple St,San Diego,CA,49411,San Diego,3,3.0,2688,1935,Heavy Rehab,Vacant,468420.0,546366.0,69735.0,15673.0,9.02,180,5155.52,312721.0,20,25.93413,-86.471968,synthetic
9512,Cash,STR,Single Family,5955 River Blvd,Orlando,FL,46120,Orange,4,3.0,2847,1933,Heavy Rehab,Tenant-Occupied,521215.0,676618.0,95027.0,521215.0,0.0,0,0.0,378605.0,11,35.681055,-99.451448,synthetic
9513,Seller Finance,Co-Living,Single Family,6512 Maple Blvd,Greenville,AL,18891,County,4,3.0,1884,1986,Light Rehab,Vacant,541260.0,639658.0,60228.0,26092.0,5.95,300,4146.94,387533.0,8,37.117638,-91.003709,synthetic
9514,Lease Purchase,Fix & Flip,Single Family,6023 Atlanta Ln,Greenville,SC,36229,Greenville,4,2.0,2882,1965,Heavy Rehab,Tenant-Occupied,757220.0,995854.0,141024.0,14450.0,5.05,360,4802.05,556074.0,15,33.103456,-107.337925,synthetic
9515,DSCR Carryback,Wholesale,Single Family,5756 Pine Ct,San Diego,CA,28997,San Diego,2,3.0,1661,2004,Turnkey,Vacant,275198.0,316565.0,57796.0,10068.0,3.29,300,1762.95,163800.0,33,36.379363,-74.835145,synthetic
9516,Lease Purchase,STR,Single Family,6935 Lake Dr,Chandler,AZ,43327,Maricopa,4,2.0,1955,2013,Heavy Rehab,Owner-Occupied,512985.0,628004.0,74576.0,20043.0,6.32,180,4929.66,365026.0,51,31.924006,-110.834984,synthetic
9517,DSCR Carryback,N/A,Manufactured,3818 Mason Ct,Fairview,IL,13426,County,3,3.5,1966,2006,Light Rehab,Owner-Occupied,407473.0,485383.0,107611.0,7565.0,6.13,360,3065.73,232157.0,2,36.754081,-78.409499,synthetic
9518,Rent To Own,Wholesale,Single Family,8444 Mason Way,Miami,FL,55879,Miami-Dade,4,2.0,2885,1988,Medium Rehab,Vacant,644090.0,767470.0,100027.0,11175.0,6.42,240,5420.32,437202.0,9,31.64152,-110.744166,synthetic
9519,Wrap,STR,Manufactured,855 Pine Rd,Riverton,MS,67956,County,5,2.0,2677,1992,Heavy Rehab,Tenant-Occupied,250209.0,348113.0,52021.0,17479.0,5.15,240,1932.18,191658.0,2,33.519291,-91.705415,synthetic
9520,Cash,N/A,Single Family,8938 Pine Dr,Loganville,GA,43089,Walton,3,2.5,3227,1971,Heavy Rehab,Owner-Occupied,401623.0,447460.0,95244.0,401623.0,0.0,0,0.0,217978.0,2,32.736036,-119.652526,synthetic
9521,Subto,STR,Single Family,499 Hill Rd,Four Oaks,NC,13135,Johnston,2,3.0,2640,2019,Light Rehab,Tenant-Occupied,264138.0,440121.0,83673.0,13159.0,6.75,240,2138.32,224411.0,11,44.150621,-120.318295,synthetic
9522,Cash,Wholesale,Manufactured,6157 Magnolia Way,Orlando,FL,70710,Orange,4,3.5,1756,1984,Heavy Rehab,Tenant-Occupied,272599.0,472991.0,79415.0,272599.0,0.0,0,0.0,251678.0,19,31.664354,-85.8701,synthetic
9523,Wrap,Fix & Flip,Multi-Family,7160 Mason Way,Springfield,WA,39628,County,3,3.5,2179,2012,Turnkey,Owner-Occupied,357774.0,418255.0,107506.0,15890.0,7.08,300,3009.16,185272.0,20,41.195138,-81.760894,synthetic
9524,Seller Finance,Wholesale,Single Family,2079 Park Dr,Augusta,GA,99950,Richmond,4,2.0,3318,2006,Light Rehab,Tenant-Occupied,401314.0,603061.0,16855.0,13173.0,7.17,240,3487.91,405288.0,3,42.842229,-106.523739,synthetic
9525,Seller Finance,LTR,Single Family,3785 Mason Rd,Greenville,LA,26281,County,3,3.0,2063,2005,Light Rehab,Tenant-Occupied,406253.0,489957.0,61575.0,10466.0,7.51,300,3265.93,281395.0,3,48.973287,-99.462159,synthetic
9526,Subto,Wholesale,Single Family,4057 Sikes Dr,Orlando,FL,38300,Orange,3,2.5,1939,1999,Light Rehab,Vacant,359944.0,484770.0,54690.0,14624.0,5.94,360,2423.53,284649.0,3,31.826088,-108.852306,synthetic
9527,Land Deal,LTR,Single Family,8678 River Dr,Greenville,IN,29458,County,2,2.0,1439,1970,Light Rehab,Vacant,203570.0,255271.0,42307.0,12024.0,4.2,240,1462.9,136383.0,41,48.483845,-79.56497,synthetic
9528,Rent To Own,STR,Condo,8928 Magnum Way,Franklin,UT,94009,County,5,2.0,2413,1999,Light Rehab,Tenant-Occupied,401416.0,525208.0,106548.0,18715.0,5.89,240,3178.43,261098.0,57,37.91451,-90.83422,synthetic
9529,Wrap,LTR,Single Family,8121 Park Ct,Greenville,LA,24969,County,3,2.0,1736,1986,Heavy Rehab,Tenant-Occupied,335736.0,516537.0,82974.0,10256.0,6.05,300,2556.61,278602.0,2,37.663178,-118.970286,synthetic
9530,Subto,Wholesale,Single Family,8436 Carr Cir,Four Oaks,NC,71019,Johnston,3,3.0,2210,1978,Medium Rehab,Owner-Occupied,584069.0,684025.0,131192.0,7340.0,4.62,300,3964.33,347626.0,41,42.387364,-94.378625,synthetic
9531,Seller Finance,LTR,Townhouse,5962 Union Cir,Charlotte,NC,87643,Mecklenburg,4,1.5,2097,1992,Heavy Rehab,Vacant,537046.0,645341.0,118187.0,13688.0,4.75,300,3723.96,333552.0,10,40.562321,-119.991604,synthetic
